anomaly_id,entity_type,entity_code,anomaly_type,severity,description
8469c85e-4092-4a7f-8d2b-e91225756dee,transaction,T00100381,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
63314c5d-9dd8-4f4b-bc1c-71831b1726c8,transaction,T00100382,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
6a8428ee-0bca-47a4-bdce-754c6a689bfb,transaction,T00100383,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
dcf8d176-d890-4d03-b31d-3b442a6ce769,transaction,T00100384,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
064b0d35-88a1-4756-a0bb-9425d1f2b391,transaction,T00100385,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
bba4d7ea-37be-47b4-ad33-22acc88e073f,transaction,T00100386,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
6e3eef23-7a36-412f-aa27-82405b5546af,transaction,T00100387,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
e1b7186b-facf-480f-ad54-052a14493c98,transaction,T00100388,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
36f57290-4f7a-4f2d-8344-fb40a5bedeff,transaction,T00100389,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
1a1ca365-8e28-46cd-b096-d4ff3727ef05,transaction,T00100390,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
479360c0-08ee-40bd-8485-a2e8a5985688,transaction,T00100391,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
301cd433-fa40-4ca1-8c0c-a0ab374bb247,transaction,T00100392,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
137cfdbf-fbca-4a10-aae6-9e185db82377,transaction,T00100393,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
19f5a22a-3996-4884-8fac-f8779209cb45,transaction,T00100394,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
2e665b24-89e0-439b-8bc4-3bb3a7504994,transaction,T00100395,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
e235be0f-7fdd-4ae5-90b9-2188c24b6d76,transaction,T00100396,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
e256e82f-162e-4469-8a20-e41678aa23b9,transaction,T00100397,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
d6dbf715-64bd-4956-87e8-232fdd5d2fea,transaction,T00100398,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
aef349c6-fa96-4441-9918-87814b97e6ff,transaction,T00100399,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
d1fce909-8695-4361-b4b4-2ae609d634ec,transaction,T00100400,UNUSUAL_LOCATION,high,Transaction occurred in a location inconsistent with the user's normal location.
59582d11-65e5-4936-bc89-eed6a8a08cc6,transaction,T00100401,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
865b1d8c-ba0a-4f34-90bc-58b2b3e54cb8,transaction,T00100402,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
9ae8d363-61a3-4f0d-815b-371d1208d936,transaction,T00100403,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
581997ce-1220-4d49-977c-29cb24c73045,transaction,T00100404,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
9f4c4754-c469-4aa5-b11d-133f4afb4b86,transaction,T00100405,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e391a385-797b-4547-a4c5-0fe7ebd6d573,transaction,T00100406,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
cf927866-8cbc-4122-b5d3-31c2e430e7be,transaction,T00100407,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
6cac5c4c-7c4c-4c7d-9965-074051e25923,transaction,T00100408,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c6822c06-6694-482c-adb2-d168db97c1bc,transaction,T00100409,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f986e2fa-6c4a-4c13-ace8-bbf1d65efd5a,transaction,T00100410,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e98ba91b-8265-42e1-81fa-806bf1380494,transaction,T00100411,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
d0e744ed-9e4f-4ecd-b880-214b7c9767e1,transaction,T00100412,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
003d963b-e2c4-44d3-a23d-5fe4a334a131,transaction,T00100413,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
247fed99-a112-4483-b4b2-838135a6edd6,transaction,T00100414,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
432da0cd-df40-404e-a201-22c886eb2aca,transaction,T00100415,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
01ff0a7e-0f54-4f3a-80d4-25fc3bcb7d73,transaction,T00100416,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
2195b7a2-568a-4977-9e73-fe1b2b0c6b55,transaction,T00100417,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0514fbb6-b010-4305-aeb0-c7e8cbe1ab86,transaction,T00100418,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c47466b5-0cf0-4a9f-9591-b994224031c6,transaction,T00100419,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c80fe4c8-3072-41c1-aafd-e6fadfbd2a07,transaction,T00100420,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ab5618a1-81e4-413d-b43f-fc612e747fbc,transaction,T00100421,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
54264204-4418-4851-baa9-264b63f99a7c,transaction,T00100422,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ad5ebf7a-14a9-4f33-8dfd-9bd6f3ae66c4,transaction,T00100423,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a3436a28-4189-4d72-9695-b6ea415a53bf,transaction,T00100424,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a3a3d885-4060-4e8f-bf2a-8d691032887b,transaction,T00100425,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
42145244-7399-4f44-9c74-bb76bf7289a9,transaction,T00100426,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
99d740da-c998-43e4-8519-8454548db624,transaction,T00100427,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
03e19377-9309-4065-aa8a-da79a6c49fd0,transaction,T00100428,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8ebeceff-fb76-41bf-b693-fdb2827f656c,transaction,T00100429,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
25c6da29-56c7-4408-887b-123cdf3e733d,transaction,T00100430,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
962debb3-b40e-4596-b0b2-35400343a024,transaction,T00100431,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c5d118b8-5ec4-45b5-83b0-38ab8c2c47c2,transaction,T00100432,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
40a2c80a-c0b5-4a42-96de-18dcfbd932f0,transaction,T00100433,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
3ba4746e-542e-4914-ab25-08f2301a76eb,transaction,T00100434,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
aa6112bb-e3c2-4df3-ac1f-353fc88ab516,transaction,T00100435,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
220093a5-4034-48a6-8533-728183b4dfa5,transaction,T00100436,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ca92f761-eb77-44d3-8d69-80137f6e53fb,transaction,T00100437,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
715c813d-4a96-4efc-9ecc-fa6c6cd4ea75,transaction,T00100438,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
b2177781-0fc5-4cce-ab36-5143f3f3c90e,transaction,T00100439,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
031a0b42-c0a5-4ca0-8b1a-a250573b8ea6,transaction,T00100440,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c38c8e50-a321-4991-b017-3bbda47f6603,transaction,T00100441,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
b7a47f2e-10fa-4a32-88da-8059d8c40e30,transaction,T00100442,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
310fcbc7-8564-4b53-9d97-c4bd2fb40208,transaction,T00100443,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
6313f8f0-170a-4e2a-8ce8-7c45d91a23e2,transaction,T00100444,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
6d38de28-ab13-48cf-962d-3e2471d440b4,transaction,T00100445,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
282cd362-bde3-4f23-99ba-615375feb7cb,transaction,T00100446,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8ef94b44-e7a1-4fdf-b335-bb36813e146c,transaction,T00100447,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
5e93282f-dac7-4188-b64f-8f1efdec9cb7,transaction,T00100448,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f61816f4-2ffb-4064-b3fe-3a69129cbf78,transaction,T00100449,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4216ea80-6106-44f9-954e-f21e41c6b13d,transaction,T00100450,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
da82205b-082f-421a-bdfc-6b17bace01c7,transaction,T00100451,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
961650fa-9694-49f3-a4b6-95d969c527ad,transaction,T00100452,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
fc14feb5-32ab-4b48-a478-aef8e1dabf17,transaction,T00100453,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
9d4678ab-43e2-4a77-8301-b66b97e910c0,transaction,T00100454,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e3eb315b-7747-46e2-b8c0-729cc06d12cf,transaction,T00100455,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c4617214-9892-4615-8ef2-8b6b8b1d8f39,transaction,T00100456,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
2f8778b1-68de-4bce-a2b1-a6ad8012962b,transaction,T00100457,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4d995178-fdf6-466c-8bd6-148863f4bc61,transaction,T00100458,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0935777b-850a-44c5-9621-8331ffbea775,transaction,T00100459,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8c2ce6ab-7f54-4663-b316-d3e99a088e61,transaction,T00100460,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
14e8b0bc-9d46-4e11-9706-ef63ee1036fc,transaction,T00100461,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
53a83d01-654a-4147-88cc-8dfc850bf42e,transaction,T00100462,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4c381711-4f07-413e-a900-df328fb78656,transaction,T00100463,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
32d50576-caa2-4809-8829-851e0020ce06,transaction,T00100464,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
9019dfb0-7db8-44ba-b426-7517c50dd10b,transaction,T00100465,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
31cb1f1f-a164-4456-99d0-f303f6efa055,transaction,T00100466,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
b46d7981-1cc0-43a0-a64e-6be6b1cec98b,transaction,T00100467,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
244822e3-5da9-45ab-b8c8-dfea2e5e74ca,transaction,T00100468,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
342dd60d-aff2-40e8-abdb-eef53daae8f5,transaction,T00100469,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7f4da7c4-deab-4218-ba12-3d213851bee1,transaction,T00100470,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
38fc83af-06df-47f5-9734-d867d718aa1f,transaction,T00100471,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
026ebcd7-1d69-4c01-ae5e-180755c39b0a,transaction,T00100472,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
bd37ea1c-f91b-4648-863c-5a0d96a4f29f,transaction,T00100473,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
de1415c1-cc59-4cc2-98a1-1eb6a6d95a29,transaction,T00100474,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1d4867b4-ee55-40c8-9252-bafb542a2afe,transaction,T00100475,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
16664b38-e8c5-4751-bb34-dcecf251241c,transaction,T00100476,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
cfdb7ef3-cd83-4def-a741-601c5de21d5e,transaction,T00100477,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f3a6c903-ead3-464f-b4f4-5b6949f6ad07,transaction,T00100478,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7f231775-a737-4846-aab6-ec18efccb295,transaction,T00100479,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0e54768d-f3ee-4602-b980-1f0470ad089c,transaction,T00100480,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1e9a26c1-054e-4f41-82a6-fba98320f217,transaction,T00100481,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1ee37434-e854-4a11-a152-be18d50dad69,transaction,T00100482,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
83102d82-b228-4903-acf5-a5669be0699e,transaction,T00100483,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7117a105-4eda-46e4-b3b1-9101f04f3f9a,transaction,T00100484,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e54bf7ee-36f1-498b-aab7-f2296bbf3768,transaction,T00100485,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4acef14b-6749-438f-a8a7-63e823f4a9e1,transaction,T00100486,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8027ee56-2aeb-4e18-94e9-5823b27502e9,transaction,T00100487,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4f545006-1022-42a8-a7f8-f46c78b14901,transaction,T00100488,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1278471f-793b-475e-b7d8-ac3f97bbe4d4,transaction,T00100489,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
3eb4b5a3-1b13-4247-b677-a916127b1ea7,transaction,T00100490,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
17ea1301-c57c-48b1-8128-3f00cb57f9c3,transaction,T00100491,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
17950816-cb69-49e2-961c-a9e7f91de886,transaction,T00100492,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8b89cd5f-b0f8-470a-8e09-e710832c269d,transaction,T00100493,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
dbd2c76e-6c72-417b-8872-2c8023bf8172,transaction,T00100494,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e31df11a-f7a3-4f16-b020-0ca0418f86fd,transaction,T00100495,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0d278df5-4d40-4ddb-98dc-064c9d1f635f,transaction,T00100496,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
fc55e512-b102-413f-b56e-b5a98959d8b6,transaction,T00100497,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
846cc345-685b-474a-9ce3-13a925998eb1,transaction,T00100498,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1d4a04d5-d0ee-49b1-974c-158d1b688c3f,transaction,T00100499,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
2a7f766d-513f-49ba-bd03-9181e88af804,transaction,T00100500,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7820c0a0-8500-40c8-835e-38ec4a026e86,transaction,T00100501,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
b8b07971-0d8c-455b-afd8-93b4f3ae4043,transaction,T00100502,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
64f25b55-cce3-46eb-849b-629f0cd4e4bb,transaction,T00100503,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ed20fcec-0ce1-4e37-9bd2-29953871545f,transaction,T00100504,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7eb87243-21e7-409f-b792-ed82f83ad8d7,transaction,T00100505,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f365d24c-5e47-4c94-9dba-ef1fbf5d8353,transaction,T00100506,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
9babc86f-ec9d-4942-acfe-5ccca1da61cb,transaction,T00100507,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
bfc0fe3f-e8f3-44d2-add3-376261e21245,transaction,T00100508,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
6bb04d07-6a45-4500-8bc3-91666a33cfe7,transaction,T00100509,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c3cc3f19-37c5-47a9-95af-78c2c93162eb,transaction,T00100510,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ce59dfac-fa61-40b8-8d72-6164fad6c846,transaction,T00100511,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
beda6774-de6e-4c87-8f68-77bbfdb36912,transaction,T00100512,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ab5bd481-5c64-4b77-b78c-413f7bf710ae,transaction,T00100513,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7062e6fc-3fe7-4641-af2f-b3c4e3f4b9a1,transaction,T00100514,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
fda9da97-fb71-4d8d-99d9-f0efe2393c39,transaction,T00100515,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1625549a-79b6-453f-944d-331dd177df23,transaction,T00100516,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
bd531277-04ab-4cef-949e-f6450f48e429,transaction,T00100517,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
faf0ba8b-ded7-4bb0-b06f-8fdde8ca385b,transaction,T00100518,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a0ced380-6d14-40ff-b719-e2893652d4d9,transaction,T00100519,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7af392b6-fd64-4a4a-b158-82ebe7f17835,transaction,T00100520,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
923ff509-b3b1-441e-8ee4-eaf916db2944,transaction,T00100521,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0534534f-39a4-4434-9a05-55d1775510f6,transaction,T00100522,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
d91323da-9bfa-4e66-bf44-a757818e4f20,transaction,T00100523,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
03b3acaf-702e-47fb-92b1-2515c0f889ed,transaction,T00100524,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
31fd2ec8-798b-4eed-b3bf-68a196886d12,transaction,T00100525,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
aa5c2045-483d-49e3-93af-0cc7d3787a71,transaction,T00100526,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
233d51c4-aedf-4299-a393-8ae0357e242f,transaction,T00100527,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f2b01e17-e2e1-4a83-846e-3e8d6f2f5878,transaction,T00100528,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
980d6a3e-6cb8-4baf-b621-d95f59b9fd5b,transaction,T00100529,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a1ad1518-7e74-4bf4-b9ab-e3d994c96a75,transaction,T00100530,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
cc32341a-7037-4941-9221-cec79b4656d2,transaction,T00100531,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4458ea0b-b7a8-47a9-905c-5a9dd0896e64,transaction,T00100532,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
79fab95c-1de8-4f0d-92af-edf90ac76f94,transaction,T00100533,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
00a9c008-5369-4319-adc9-ee7e6f361291,transaction,T00100534,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8abf7132-832c-4897-9625-61750c99e40b,transaction,T00100535,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e98aeb1d-7850-4813-88a3-e846c33b7ebe,transaction,T00100536,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
264786c9-ddec-429b-9a63-9fd5ebf3640a,transaction,T00100537,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8c2e000a-89b2-4eac-8270-99203accc344,transaction,T00100538,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
43261df7-4b6e-4724-b20a-c753d001d56b,transaction,T00100539,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
607e0a99-9cdc-4e7a-838d-15bddbb2b3f8,transaction,T00100540,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0f9bc6f2-8c73-4a5f-99b2-e14eb86362b7,transaction,T00100541,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a5291f76-c411-46a3-afe7-3b5d5d83ce44,transaction,T00100542,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a4c69cc1-d64f-4ca1-9bf8-4e7a09dabbc7,transaction,T00100543,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
d4e847a0-e2fa-4c29-b0c9-8cb32c6097e9,transaction,T00100544,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
dac2b868-336e-4d96-8eb2-ea677d769177,transaction,T00100545,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c048fc30-afbd-4129-b1e2-2b1435c71182,transaction,T00100546,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
12e4af30-13d4-44f0-a3a8-02cd805e2392,transaction,T00100547,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
364a5a94-f795-4aa0-bdb4-28ffee3c9035,transaction,T00100548,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c3f312c6-61c7-4bfb-b33f-1bc254a2879c,transaction,T00100549,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f4dd3d2d-82e0-4e31-a5a7-c0804e28177e,transaction,T00100550,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a2e8043b-59e7-403f-bd97-6c55a20ca284,transaction,T00100551,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a1bb72b7-1d43-4e89-b743-0f8df7744fb8,transaction,T00100552,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
b6f22249-fd8c-40b8-a937-87a9bf2f8e14,transaction,T00100553,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ad9c0c3c-3d31-4654-81df-d72fde675fb4,transaction,T00100554,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
ddf1978d-4d78-48b8-94a9-cd40862b9764,transaction,T00100555,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
